#EXPORTTYPE:                 ,DATA ALL                                                                    
#FILE:                       ,2024_02_16_SL_001H_280C_isotherm_1pt_min_SCB_with_100C_stabilization.ngb-ss5
#FORMAT:                     ,NETZSCH5                                                                    
#FTYPE:                      ,ANSI                                                                        
#IDENTITY:                   ,PS                                                                          
#DECIMAL:                    ,POINT                                                                       
#SEPARATOR:                  ,COMMA                                                                       
#MTYPE:                      ,DSC                                                                         
#INSTRUMENT:                 ,NETZSCH STA 449F5                                                           
#PROJECT:                    ,2024_02_16_SL_005                                                           
#DATE/TIME:                  ,2/16/2024 3:54:24 PM (UTC-5)                                                
#CORR. FILE:                 ,                                                                            
#TEMPCAL:                    ,28-06-2023 13:26                                                            
#SENSITIVITY:                ,28-06-2023 13:53                                                            
#LABORATORY:                 ,Tran/AAG                                                                    
#OPERATOR:                   ,Stanley                                                                     
#REMARK:                     ,                                                                            
#SAMPLE:                     ,001H_control                                                                
#SAMPLE MASS /mg:            ,5.58                                                                        
#MATERIAL:                   ,                                                                            
#REFERENCE:                  ,                                                                            
#REFERENCE MASS /mg:         ,0                                                                           
#TYPE OF CRUCIBLE:           ,Al2O3 85 µl, open                                                           
#SAMPLE CRUCIBLE MASS /mg:   ,0                                                                           
#REFERENCE CRUCIBLE MASS /mg:,0                                                                           
#DSC RANGE /µV:              ,5000                                                                        
#TG RANGE /mg:               ,35000                                                                       
#TAU-R:                      ,---                                                                         
#CORR. CODE:                 ,000                                                                         
#EXO:                        ,-1                                                                          
#RANGE:                      ,30°C....800°C/0.0....10.0K/min                                              
#SEGMENT:                    ,S1-5/5                                                                      
#SEG. 1:                     ,30°C/10.0(K/min)/100°C                                                      
#SEG. 2:                     ,100°C/00:10/100°C                                                           
#SEG. 3:                     ,100°C/10.0(K/min)/350°C                                                     
#SEG. 4:                     ,350°C/04:00/350°C                                                           
#SEG. 5:                     ,350°C/10.0(K/min)/800°C                                                     

##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),TIC(scan:1)/A,Sensit./(uV/mW),Segment
403.32521,287.90000,      3.18880,      4.10187,50.00000,20.00000,9.368160e-08,0.68948,5
404.39401,288.00000,      3.21138,      4.06649,50.00000,20.00000,9.349889e-08,0.68850,5
405.46428,288.10000,      3.23309,      4.01906,50.00000,20.00000,9.250264e-08,0.68751,5
406.53101,288.20000,      3.25526,      3.96523,50.00000,20.00000,9.170457e-08,0.68652,5
407.59047,288.30000,      3.27916,      3.91223,50.00000,20.00000,9.315233e-08,0.68555,5
408.65100,288.40000,      3.30408,      3.85358,50.00000,20.00000,9.525920e-08,0.68457,5
409.71985,288.50000,      3.32896,      3.78214,50.00000,20.00000,9.542843e-08,0.68359,5
410.78799,288.60000,      3.35324,      3.70161,50.00000,20.00000,9.463696e-08,0.68261,5
411.84650,288.70000,      3.37679,      3.61875,50.00000,20.00000,9.425925e-08,0.68164,5
412.90302,288.80000,      3.40055,      3.54140,50.00000,20.00000,9.410848e-08,0.68067,5
413.96592,288.90000,      3.42543,      3.47418,50.00000,20.00000,9.394310e-08,0.67970,5
415.03000,289.00000,      3.45098,      3.40771,50.00000,20.00000,9.384253e-08,0.67873,5
416.08896,289.10000,      3.47664,      3.33058,50.00000,20.00000,9.380130e-08,0.67776,5
417.14600,289.20000,      3.50283,      3.23728,50.00000,20.00000,9.372425e-08,0.67680,5
418.20545,289.30000,      3.52997,      3.12958,50.00000,20.00000,9.361554e-08,0.67584,5
419.26700,289.40000,      3.55761,      3.03262,50.00000,20.00000,9.348457e-08,0.67487,5
420.32833,289.50000,      3.58517,      2.96333,50.00000,20.00000,9.307515e-08,0.67391,5
421.38400,289.60000,      3.61265,      2.88262,50.00000,20.00000,9.238525e-08,0.67296,5
422.43062,289.70000,      3.64027,      2.75595,50.00000,20.00000,9.225780e-08,0.67201,5
423.47601,289.80000,      3.66867,      2.62312,50.00000,20.00000,9.309008e-08,0.67107,5
424.52800,289.90000,      3.69827,      2.52653,50.00000,20.00000,9.430160e-08,0.67012,5
425.58301,290.00000,      3.72832,      2.44462,50.00000,20.00000,9.516145e-08,0.66917,5
426.63595,290.10000,      3.75796,      2.34699,50.00000,20.00000,9.500892e-08,0.66822,5
427.68701,290.20000,      3.78723,      2.23172,50.00000,20.00000,9.437226e-08,0.66728,5
428.73712,290.30000,      3.81627,      2.10569,50.00000,20.00000,9.420966e-08,0.66634,5
429.78500,290.40000,      3.84477,      1.98244,50.00000,20.00000,9.427323e-08,0.66540,5
430.82886,290.50000,      3.87266,      1.87274,50.00000,20.00000,9.412974e-08,0.66447,5
431.86700,290.60000,      3.90108,      1.76953,50.00000,20.00000,9.399012e-08,0.66354,5
432.89985,290.70000,      3.93099,      1.66407,50.00000,20.00000,9.396451e-08,0.66262,5
433.93600,290.80000,      3.96111,      1.55860,50.00000,20.00000,9.382360e-08,0.66170,5
434.98214,290.90000,      3.99024,      1.45665,50.00000,20.00000,9.361730e-08,0.66077,5
436.02899,291.00000,      4.01950,      1.35591,50.00000,20.00000,9.362235e-08,0.65984,5
437.06683,291.10000,      4.05010,      1.25438,50.00000,20.00000,9.331595e-08,0.65892,5
438.10001,291.20000,      4.08118,      1.15717,50.00000,20.00000,9.223638e-08,0.65801,5
439.13477,291.30000,      4.11166,      1.06759,50.00000,20.00000,9.218486e-08,0.65710,5
440.17099,291.40000,      4.14150,      0.97473,50.00000,20.00000,9.414266e-08,0.65619,5
441.20731,291.50000,      4.17083,      0.87072,50.00000,20.00000,9.565841e-08,0.65528,5
442.24399,291.60000,      4.19961,      0.77401,50.00000,20.00000,9.555656e-08,0.65437,5
443.28118,291.70000,      4.22775,      0.70034,50.00000,20.00000,9.494296e-08,0.65346,5
444.31699,291.80000,      4.25529,      0.62814,50.00000,20.00000,9.446334e-08,0.65255,5
445.34988,291.90000,      4.28225,      0.53586,50.00000,20.00000,9.426025e-08,0.65165,5
446.38199,292.00000,      4.30866,      0.43943,50.00000,20.00000,9.423984e-08,0.65075,5
447.41484,292.10000,      4.33468,      0.35839,50.00000,20.00000,9.423435e-08,0.64985,5
448.44400,292.20000,      4.36122,      0.28943,50.00000,20.00000,9.417816e-08,0.64896,5
449.46612,292.30000,      4.38907,      0.22504,50.00000,20.00000,9.408987e-08,0.64807,5
450.48801,292.40000,      4.41793,      0.16380,50.00000,20.00000,9.411357e-08,0.64719,5
451.51597,292.50000,      4.44713,      0.10543,50.00000,20.00000,9.402133e-08,0.64630,5
452.54401,292.60000,      4.47562, 4.820789e-02,50.00000,20.00000,9.324155e-08,0.64542,5
453.56579,292.70000,      4.50271,-8.213575e-03,50.00000,20.00000,9.330671e-08,0.64454,5
454.58600,292.80000,      4.52946,-5.716846e-02,50.00000,20.00000,9.588358e-08,0.64366,5
455.61038,292.90000,      4.55685,-9.439623e-02,50.00000,20.00000,9.309452e-08,0.64278,5
456.63800,293.00000,      4.58381,     -0.13226,50.00000,20.00000,7.864705e-08,0.64191,5
457.66632,293.10000,      4.60915,     -0.18199,50.00000,20.00000,7.195662e-08,0.64103,5
458.69299,293.20000,      4.63310,     -0.23369,50.00000,20.00000,8.589643e-08,0.64015,5
459.71596,293.30000,      4.65600,     -0.27548,50.00000,20.00000,9.861755e-08,0.63928,5
460.73401,293.40000,      4.67695,     -0.30860,50.00000,20.00000,9.733025e-08,0.63842,5
461.74736,293.50000,      4.69523,     -0.33640,50.00000,20.00000,9.391510e-08,0.63756,5
462.76099,293.60000,      4.71188,     -0.35735,50.00000,20.00000,9.413490e-08,0.63670,5
463.77908,293.70000,      4.72788,     -0.37045,50.00000,20.00000,9.468402e-08,0.63585,5
464.79800,293.80000,      4.74207,     -0.38154,50.00000,20.00000,9.456315e-08,0.63499,5
465.81380,293.90000,      4.75339,     -0.39543,50.00000,20.00000,9.455417e-08,0.63413,5
466.82901,294.00000,      4.76325,     -0.40591,50.00000,20.00000,9.464198e-08,0.63328,5
467.84651,294.10000,      4.77311,     -0.40718,50.00000,20.00000,9.459869e-08,0.63243,5
468.86401,294.20000,      4.78214,     -0.40591,50.00000,20.00000,9.458420e-08,0.63158,5
469.87899,294.30000,      4.78948,     -0.40830,50.00000,20.00000,9.467886e-08,0.63073,5
470.89301,294.40000,      4.79627,     -0.40591,50.00000,20.00000,9.464092e-08,0.62989,5
471.90770,294.50000,      4.80375,     -0.39205,50.00000,20.00000,9.448724e-08,0.62905,5
472.92099,294.60000,      4.81150,     -0.38154,50.00000,20.00000,9.454362e-08,0.62821,5
473.93145,294.70000,      4.81889,     -0.38586,50.00000,20.00000,9.465288e-08,0.62737,5
474.94400,294.80000,      4.82608,     -0.38154,50.00000,20.00000,9.441473e-08,0.62654,5
475.96272,294.90000,      4.83332,     -0.34768,50.00000,20.00000,9.415384e-08,0.62570,5
476.98199,295.00000,      4.84033,     -0.30860,50.00000,20.00000,9.429405e-08,0.62486,5
477.99527,295.10000,      4.84675,     -0.29082,50.00000,20.00000,9.439131e-08,0.62403,5
479.00201,295.20000,      4.85251,     -0.28423,50.00000,20.00000,9.408537e-08,0.62321,5
480.00448,295.30000,      4.85767,     -0.27363,50.00000,20.00000,9.373209e-08,0.62239,5
481.01001,295.40000,      4.86243,     -0.26004,50.00000,20.00000,9.345119e-08,0.62157,5
482.02386,295.50000,      4.86698,     -0.24744,50.00000,20.00000,9.295248e-08,0.62075,5
483.03799,295.60000,      4.87115,     -0.23566,50.00000,20.00000,9.286098e-08,0.61993,5
484.04446,295.70000,      4.87490,     -0.22368,50.00000,20.00000,9.421905e-08,0.61911,5
485.04901,295.80000,      4.87908,     -0.21129,50.00000,20.00000,9.569465e-08,0.61830,5
486.05857,295.90000,      4.88436,     -0.19872,50.00000,20.00000,9.549120e-08,0.61749,5
487.07101,296.00000,      4.88973,     -0.18692,50.00000,20.00000,9.457499e-08,0.61668,5
488.08221,296.10000,      4.89408,     -0.17610,50.00000,20.00000,9.421451e-08,0.61587,5
489.08899,296.20000,      4.89746,     -0.16272,50.00000,20.00000,9.412829e-08,0.61506,5
490.09035,296.30000,      4.90030,     -0.14405,50.00000,20.00000,9.394666e-08,0.61426,5
491.09299,296.40000,      4.90330,     -0.12419,50.00000,20.00000,9.367452e-08,0.61347,5
492.10256,296.50000,      4.90697,     -0.10843,50.00000,20.00000,9.342965e-08,0.61266,5
493.11301,296.60000,      4.91078,-9.982079e-02,50.00000,20.00000,9.340630e-08,0.61186,5
494.11789,296.70000,      4.91419,-9.757520e-02,50.00000,20.00000,9.377541e-08,0.61107,5
495.12100,296.80000,      4.91771,-8.763441e-02,50.00000,20.00000,9.458062e-08,0.61028,5
496.12717,296.90000,      4.92178,-6.034451e-02,50.00000,20.00000,9.514990e-08,0.60949,5
497.13501,297.00000,      4.92555,-3.691756e-02,50.00000,20.00000,9.489368e-08,0.60870,5
498.14173,297.10000,      4.92812,-3.622596e-02,50.00000,20.00000,9.445829e-08,0.60791,5
499.14499,297.20000,      4.92975,-3.691756e-02,50.00000,20.00000,9.435430e-08,0.60712,5
500.14414,297.30000,      4.93099,-1.652584e-02,50.00000,20.00000,9.429508e-08,0.60634,5
501.14499,297.40000,      4.93249, 1.164875e-02,50.00000,20.00000,9.401698e-08,0.60557,5
502.15227,297.50000,      4.93458, 2.956947e-02,50.00000,20.00000,9.343681e-08,0.60479,5
503.16000,297.60000,      4.93640, 3.602151e-02,50.00000,20.00000,9.289623e-08,0.60401,5
504.16190,297.70000,      4.93725, 3.518792e-02,50.00000,20.00000,9.306452e-08,0.60323,5
505.16101,297.80000,      4.93838, 3.602151e-02,50.00000,20.00000,9.393627e-08,0.60246,5
506.16181,297.90000,      4.94085, 4.580786e-02,50.00000,20.00000,9.504160e-08,0.60169,5
507.16501,298.00000,      4.94305, 6.039427e-02,50.00000,20.00000,9.556351e-08,0.60093,5
508.16993,298.10000,      4.94336, 7.387453e-02,50.00000,20.00000,9.502216e-08,0.60016,5
509.17401,298.20000,      4.94315, 8.476703e-02,50.00000,20.00000,9.425284e-08,0.59939,5
510.17554,298.30000,      4.94387, 9.415548e-02,50.00000,20.00000,9.405970e-08,0.59863,5
511.17801,298.40000,      4.94475,      0.10896,50.00000,20.00000,9.473468e-08,0.59787,5
512.18408,298.50000,      4.94470,      0.13297,50.00000,20.00000,9.490784e-08,0.59711,5
513.18799,298.60000,      4.94382,      0.15161,50.00000,20.00000,9.203652e-08,0.59635,5
514.18488,298.70000,      4.94271,      0.15342,50.00000,20.00000,9.204392e-08,0.59560,5
515.18201,298.80000,      4.94272,      0.15771,50.00000,20.00000,1.024340e-07,0.59485,5
516.18625,298.90000,      4.94463,      0.18206,50.00000,20.00000,9.580045e-08,0.59410,5
517.19098,299.00000,      4.94625,      0.20627,50.00000,20.00000,4.554286e-08,0.59335,5
518.18946,299.10000,      4.94559,      0.20953,50.00000,20.00000,1.610987e-08,0.59261,5
519.18799,299.20000,      4.94435,      0.20627,50.00000,20.00000,5.897255e-08,0.59186,5
520.19293,299.30000,      4.94440,      0.21443,50.00000,20.00000,1.032664e-07,0.59112,5
521.19800,299.40000,      4.94453,      0.23065,50.00000,20.00000,1.018491e-07,0.59038,5
522.19651,299.50000,      4.94336,      0.24809,50.00000,20.00000,9.206265e-08,0.58964,5
523.19299,299.60000,      4.94178,      0.26720,50.00000,20.00000,9.354119e-08,0.58891,5
524.19311,299.70000,      4.94074,      0.28828,50.00000,20.00000,9.546832e-08,0.58817,5
525.19598,299.80000,      4.93900,      0.30358,50.00000,20.00000,9.473187e-08,0.58744,5
526.19911,299.90000,      4.93541,      0.30735,50.00000,20.00000,9.428003e-08,0.58671,5
527.20001,300.00000,      4.93147,      0.30968,50.00000,20.00000,9.446972e-08,0.58598,5
528.19744,300.10000,      4.92860,      0.32059,50.00000,20.00000,9.458086e-08,0.58525,5
529.19501,300.20000,      4.92520,      0.33405,50.00000,20.00000,9.454902e-08,0.58453,5
530.19632,300.30000,      4.91982,      0.34375,50.00000,20.00000,9.445797e-08,0.58381,5
531.20001,300.40000,      4.91443,      0.35842,50.00000,20.00000,9.432676e-08,0.58309,5
532.20345,300.50000,      4.91098,      0.38484,50.00000,20.00000,9.422995e-08,0.58237,5
533.20398,300.60000,      4.90777,      0.40699,50.00000,20.00000,9.432829e-08,0.58165,5
534.20024,300.70000,      4.90287,      0.41083,50.00000,20.00000,9.451870e-08,0.58094,5
535.19598,300.80000,      4.89693,      0.41308,50.00000,20.00000,9.448081e-08,0.58023,5
536.19488,300.90000,      4.89099,      0.43131,50.00000,20.00000,9.421658e-08,0.57952,5
537.19501,301.00000,      4.88484,      0.45573,50.00000,20.00000,9.388481e-08,0.57881,5
538.19409,301.10000,      4.87806,      0.47265,50.00000,20.00000,9.332399e-08,0.57810,5
539.19397,301.20000,      4.87049,      0.48011,50.00000,20.00000,9.254101e-08,0.57740,5
540.19630,301.30000,      4.86210,      0.48027,50.00000,20.00000,9.280778e-08,0.57669,5
541.19800,301.40000,      4.85318,      0.48011,50.00000,20.00000,9.459065e-08,0.57599,5
542.19599,301.50000,      4.84414,      0.48687,50.00000,20.00000,9.563100e-08,0.57529,5
543.19202,301.60000,      4.83543,      0.50430,50.00000,20.00000,9.494212e-08,0.57460,5
544.18866,301.70000,      4.82727,      0.53155,50.00000,20.00000,9.426408e-08,0.57391,5
545.18701,301.80000,      4.81873,      0.55305,50.00000,20.00000,9.418938e-08,0.57322,5
546.18706,301.90000,      4.80898,      0.55594,50.00000,20.00000,9.402035e-08,0.57252,5
547.18597,302.00000,      4.79879,      0.55305,50.00000,20.00000,9.362275e-08,0.57184,5
548.18156,302.10000,      4.78903,      0.55840,50.00000,20.00000,9.322976e-08,0.57115,5
549.17700,302.20000,      4.77937,      0.56523,50.00000,20.00000,9.289105e-08,0.57047,5
550.17540,302.30000,      4.76935,      0.56606,50.00000,20.00000,9.272190e-08,0.56979,5
551.17401,302.40000,      4.75911,      0.57133,50.00000,20.00000,9.337124e-08,0.56911,5
552.17013,302.50000,      4.74886,      0.59083,50.00000,20.00000,9.485859e-08,0.56843,5
553.16699,302.60000,      4.73842,      0.61380,50.00000,20.00000,9.550205e-08,0.56775,5
554.16809,302.70000,      4.72753,      0.62828,50.00000,20.00000,9.479237e-08,0.56708,5
555.17200,302.80000,      4.71619,      0.63817,50.00000,20.00000,9.430070e-08,0.56640,5
556.17596,302.90000,      4.70445,      0.64969,50.00000,20.00000,9.445673e-08,0.56572,5
557.17700,303.00000,      4.69257,      0.66254,50.00000,20.00000,9.439505e-08,0.56505,5
558.17342,303.10000,      4.68059,      0.67510,50.00000,20.00000,9.424508e-08,0.56439,5
559.16901,303.20000,      4.66750,      0.68692,50.00000,20.00000,9.463666e-08,0.56372,5
560.16725,303.30000,      4.65250,      0.69826,50.00000,20.00000,9.378895e-08,0.56306,5
561.16498,303.40000,      4.63643,      0.71111,50.00000,20.00000,9.060502e-08,0.56240,5
562.15952,303.50000,      4.62021,      0.72595,50.00000,20.00000,9.263680e-08,0.56174,5
563.15698,303.60000,      4.60318,      0.73548,50.00000,20.00000,1.032630e-07,0.56109,5
564.16242,303.70000,      4.58482,      0.73472,50.00000,20.00000,1.074284e-07,0.56043,5
565.16803,303.80000,      4.56640,      0.73548,50.00000,20.00000,9.956543e-08,0.55977,5
566.16583,303.90000,      4.54898,      0.75036,50.00000,20.00000,9.372982e-08,0.55912,5
567.15997,304.00000,      4.53075,      0.77814,50.00000,20.00000,9.426656e-08,0.55847,5
568.15652,304.10000,      4.51014,      0.81077,50.00000,20.00000,9.508310e-08,0.55782,5
569.15698,304.20000,      4.48950,      0.82670,50.00000,20.00000,9.478717e-08,0.55717,5
570.16083,304.30000,      4.47099,      0.81271,50.00000,20.00000,9.460571e-08,0.55653,5
571.16400,304.40000,      4.45223,      0.80233,50.00000,20.00000,9.464263e-08,0.55588,5
572.16272,304.50000,      4.43049,      0.82550,50.00000,20.00000,9.464621e-08,0.55524,5
573.15802,304.60000,      4.40628,      0.85108,50.00000,20.00000,9.457897e-08,0.55460,5
574.15197,304.70000,      4.38084,      0.84701,50.00000,20.00000,9.449124e-08,0.55397,5
575.14600,304.80000,      4.35509,      0.83889,50.00000,20.00000,9.452857e-08,0.55334,5
576.14209,304.90000,      4.32961,      0.85483,50.00000,20.00000,9.465500e-08,0.55270,5
577.14502,305.00000,      4.30390,      0.87545,50.00000,20.00000,9.455862e-08,0.55207,5
578.15673,305.10000,      4.27732,      0.87897,50.00000,20.00000,9.428860e-08,0.55143,5
579.16498,305.20000,      4.24955,      0.88154,50.00000,20.00000,9.417166e-08,0.55080,5
580.15900,305.30000,      4.22056,      0.90099,50.00000,20.00000,9.384208e-08,0.55017,5
581.14801,305.40000,      4.19098,      0.92401,50.00000,20.00000,9.285035e-08,0.54956,5
582.14301,305.50000,      4.16126,      0.93449,50.00000,20.00000,9.284004e-08,0.54894,5
583.14203,305.60000,      4.13040,      0.93620,50.00000,20.00000,9.501040e-08,0.54831,5
584.14082,305.70000,      4.09750,      0.93713,50.00000,20.00000,9.657656e-08,0.54770,5
585.13898,305.80000,      4.06350,      0.94229,50.00000,20.00000,9.574595e-08,0.54708,5
586.13698,305.90000,      4.02951,      0.95447,50.00000,20.00000,9.462115e-08,0.54646,5
587.13501,306.00000,      3.99574,      0.97061,50.00000,20.00000,9.441272e-08,0.54585,5
588.13346,306.10000,      3.96208,      0.98599,50.00000,20.00000,9.454391e-08,0.54524,5
589.13397,306.20000,      3.92814,      0.99498,50.00000,20.00000,9.419836e-08,0.54463,5
590.13701,306.30000,      3.89346,      0.99480,50.00000,20.00000,9.279022e-08,0.54402,5
591.13702,306.40000,      3.85768,      0.99498,50.00000,20.00000,9.242247e-08,0.54341,5
