#EXPORTTYPE:                 ,DATA ALL                                     
#FILE:                       ,2025_07_18_SL_PS_Tosoh_F10_isothermal.ngb-ss5
#FORMAT:                     ,NETZSCH5                                     
#FTYPE:                      ,ASCII                                        
#IDENTITY:                   ,PS-Tosoh-F10                                 
#DECIMAL:                    ,POINT                                        
#SEPARATOR:                  ,COMMA                                        
#MTYPE:                      ,DSC                                          
#INSTRUMENT:                 ,NETZSCH STA 449F5                            
#PROJECT:                    ,                                             
#DATE/TIME:                  ,7/18/2025 9:59:08 AM (UTC-4)                 
#CORR. FILE:                 ,                                             
#TEMPCAL:                    ,05-05-2025 14:38                             
#SENSITIVITY:                ,28-06-2023 13:53                             
#LABORATORY:                 ,Tran/AAG                                     
#OPERATOR:                   ,Stan                                         
#REMARK:                     ,2025_03_29_SL_005d_M1_isothermal             
#SAMPLE:                     ,PS-Tosoh-F10                                 
#SAMPLE MASS /mg:            ,4.76                                         
#MATERIAL:                   ,Polystyrene                                  
#REFERENCE:                  ,                                             
#REFERENCE MASS /mg:         ,0                                            
#TYPE OF CRUCIBLE:           ,Al2O3 85 ‘l, open                            
#SAMPLE CRUCIBLE MASS /mg:   ,0                                            
#REFERENCE CRUCIBLE MASS /mg:,0                                            
#DSC RANGE /‘V:              ,5000                                         
#TG RANGE /mg:               ,35000                                        
#TAU-R:                      ,---                                          
#CORR. CODE:                 ,000                                          
#EXO:                        ,-1                                           
#RANGE:                      ,30›C....800›C/0.0....20.0K/min               
#SEGMENT:                    ,S4/5                                         
#SEG. 1:                     ,30›C/10.0(K/min)/100›C                       
#SEG. 2:                     ,100›C/00:10/100›C                            
#SEG. 3:                     ,100›C/5.0(K/min)/300›C                       
#SEG. 4:                     ,300›C/20:00/300›C                            
#SEG. 5:                     ,300›C/20.0(K/min)/800›C                      

##Temp./›C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),TIC(scan:1)/A,Sensit./(uV/mW)
300.01801,  85.00000,      0.12604,95.55084,50.00000,30.00000,1.759214e-08,0.78696
300.02600,  85.10000,      0.12482,95.52227,50.00000,30.00000,1.759214e-08,0.78696
300.03299,  85.20000,      0.12380,95.52227,50.00000,30.00000,1.758898e-08,0.78696
300.02899,  85.30000,      0.12298,95.52227,50.00000,30.00000,1.755811e-08,0.78698
300.02301,  85.40000,      0.12359,95.52227,50.00000,30.00000,1.755811e-08,0.78698
300.02499,  85.50000,      0.12400,95.52227,50.00000,30.00000,1.756354e-08,0.78697
300.04199,  85.60000,      0.12319,95.52227,50.00000,30.00000,1.756354e-08,0.78697
300.02100,  85.70000,      0.12380,95.50084,50.00000,30.00000,1.756213e-08,0.78698
300.02802,  85.80000,      0.12441,95.50084,50.00000,30.00000,1.761991e-08,0.78699
300.02200,  85.90000,      0.12420,95.49370,50.00000,30.00000,1.761991e-08,0.78699
300.03101,  86.00000,      0.12339,95.49370,50.00000,30.00000,1.761945e-08,0.78700
300.02600,  86.10000,      0.12522,95.46513,50.00000,30.00000,1.761945e-08,0.78700
300.01700,  86.20000,      0.12644,95.46513,50.00000,30.00000,1.759169e-08,0.78700
300.03799,  86.30000,      0.12543,95.47227,50.00000,30.00000,1.757897e-08,0.78702
300.03201,  86.40000,      0.12421,95.46513,50.00000,30.00000,1.757897e-08,0.78702
300.01901,  86.50000,      0.12644,95.46513,50.00000,30.00000,1.758136e-08,0.78701
300.02600,  86.60000,      0.12563,95.46513,50.00000,30.00000,1.758136e-08,0.78701
300.02301,  86.70000,      0.12482,95.43676,50.00000,30.00000,1.757913e-08,0.78702
300.02701,  86.80000,      0.12502,95.43676,50.00000,30.00000,1.762028e-08,0.78702
300.02301,  86.90000,      0.12502,95.44370,50.00000,30.00000,1.762028e-08,0.78702
300.03900,  87.00000,      0.12482,95.44370,50.00000,30.00000,1.751725e-08,0.78703
300.02701,  87.10000,      0.12461,95.42248,50.00000,30.00000,1.751725e-08,0.78703
300.02399,  87.20000,      0.12502,95.42248,50.00000,30.00000,1.758734e-08,0.78703
300.01300,  87.30000,      0.12461,95.41534,50.00000,30.00000,1.759031e-08,0.78704
300.03101,  87.40000,      0.12543,95.41534,50.00000,30.00000,1.759031e-08,0.78704
300.02301,  87.50000,      0.12583,95.41534,50.00000,30.00000,1.760291e-08,0.78704
300.02100,  87.60000,      0.12441,95.38676,50.00000,30.00000,1.760291e-08,0.78704
300.02200,  87.70000,      0.12441,95.40105,50.00000,30.00000,1.756345e-08,0.78704
300.01599,  87.80000,      0.12420,95.38676,50.00000,30.00000,1.758872e-08,0.78705
300.01599,  87.90000,      0.12583,95.38676,50.00000,30.00000,1.758872e-08,0.78705
300.01999,  88.00000,      0.12420,95.38676,50.00000,30.00000,1.759545e-08,0.78705
300.02200,  88.10000,      0.12481,95.35819,50.00000,30.00000,1.759545e-08,0.78705
300.02301,  88.20000,      0.12420,95.35819,50.00000,30.00000,1.755390e-08,0.78706
300.02100,  88.30000,      0.12420,95.35819,50.00000,30.00000,1.756009e-08,0.78706
300.02301,  88.40000,      0.12543,95.33676,50.00000,30.00000,1.756009e-08,0.78706
300.02600,  88.50000,      0.12461,95.33676,50.00000,30.00000,1.755491e-08,0.78706
300.02600,  88.60000,      0.12420,95.36534,50.00000,30.00000,1.755491e-08,0.78706
300.02200,  88.70000,      0.12400,95.33676,50.00000,30.00000,1.760256e-08,0.78707
300.01401,  88.80000,      0.12441,95.33676,50.00000,30.00000,1.755604e-08,0.78707
300.01501,  88.90000,      0.12339,95.30840,50.00000,30.00000,1.755604e-08,0.78707
300.02200,  89.00000,      0.12441,95.33676,50.00000,30.00000,1.758226e-08,0.78708
300.02600,  89.10000,      0.12319,95.30840,50.00000,30.00000,1.758226e-08,0.78708
300.02399,  89.20000,      0.12359,95.30840,50.00000,30.00000,1.757095e-08,0.78708
300.02499,  89.30000,      0.12319,95.30840,50.00000,30.00000,1.756457e-08,0.78708
300.03299,  89.40000,      0.12359,95.30840,50.00000,30.00000,1.756457e-08,0.78708
300.01599,  89.50000,      0.12420,95.27983,50.00000,30.00000,1.757485e-08,0.78709
300.02100,  89.60000,      0.12339,95.27983,50.00000,30.00000,1.757485e-08,0.78709
300.01901,  89.70000,      0.12176,95.27983,50.00000,30.00000,1.756526e-08,0.78708
300.02100,  89.80000,      0.12258,95.25126,50.00000,30.00000,1.759050e-08,0.78709
300.02399,  89.90000,      0.12135,95.25840,50.00000,30.00000,1.759050e-08,0.78709
300.01901,  90.00000,      0.12176,95.25840,50.00000,30.00000,1.757070e-08,0.78709
300.02701,  90.10000,      0.12197,95.26555,50.00000,30.00000,1.757070e-08,0.78709
300.01099,  90.20000,      0.12156,95.26555,50.00000,30.00000,1.759438e-08,0.78709
300.01401,  90.30000,      0.11993,95.23697,50.00000,30.00000,1.755854e-08,0.78710
300.01501,  90.40000,      0.12013,95.23697,50.00000,30.00000,1.755854e-08,0.78710
300.01501,  90.50000,      0.12054,95.23697,50.00000,30.00000,1.757004e-08,0.78710
300.01801,  90.60000,      0.11952,95.20840,50.00000,30.00000,1.757004e-08,0.78710
300.02200,  90.70000,      0.11972,95.20840,50.00000,30.00000,1.757858e-08,0.78710
300.01999,  90.80000,      0.11810,95.22269,50.00000,30.00000,1.759889e-08,0.78710
300.01099,  90.90000,      0.11871,95.22269,50.00000,30.00000,1.759889e-08,0.78710
300.01199,  91.00000,      0.11891,95.19433,50.00000,30.00000,1.756731e-08,0.78710
300.00000,  91.10000,      0.11993,95.19433,50.00000,30.00000,1.756731e-08,0.78710
299.99799,  91.20000,      0.11952,95.16576,50.00000,30.00000,1.759298e-08,0.78711
300.01199,  91.30000,      0.11932,95.16576,50.00000,30.00000,1.758483e-08,0.78711
300.00900,  91.40000,      0.11748,95.19433,50.00000,30.00000,1.758483e-08,0.78711
300.01700,  91.50000,      0.11952,95.16576,50.00000,30.00000,1.754161e-08,0.78711
300.01300,  91.60000,      0.11687,95.16576,50.00000,30.00000,1.754161e-08,0.78711
300.00800,  91.70000,      0.11748,95.18004,50.00000,30.00000,1.760024e-08,0.78712
300.00101,  91.80000,      0.11646,95.16576,50.00000,30.00000,1.759673e-08,0.78712
300.00900,  91.90000,      0.11728,95.13718,50.00000,30.00000,1.759673e-08,0.78712
300.00601,  92.00000,      0.11789,95.13718,50.00000,30.00000,1.762644e-08,0.78712
300.00699,  92.10000,      0.11870,95.16576,50.00000,30.00000,1.762644e-08,0.78712
300.01099,  92.20000,      0.11891,95.13718,50.00000,30.00000,1.755006e-08,0.78713
300.01199,  92.30000,      0.11830,95.13718,50.00000,30.00000,1.751794e-08,0.78712
300.01401,  92.40000,      0.11871,95.13718,50.00000,30.00000,1.751794e-08,0.78712
300.00601,  92.50000,      0.11972,95.10861,50.00000,30.00000,1.758489e-08,0.78714
300.01401,  92.60000,      0.11850,95.10861,50.00000,30.00000,1.758489e-08,0.78714
300.01801,  92.70000,      0.11850,95.13004,50.00000,30.00000,1.759257e-08,0.78714
300.01501,  92.80000,      0.11871,95.13004,50.00000,30.00000,1.757531e-08,0.78714
300.01700,  92.90000,      0.11891,95.10147,50.00000,30.00000,1.757531e-08,0.78714
300.00699,  93.00000,      0.11870,95.10147,50.00000,30.00000,1.755624e-08,0.78714
300.00699,  93.10000,      0.11993,95.10147,50.00000,30.00000,1.755624e-08,0.78714
300.01001,  93.20000,      0.11830,95.10147,50.00000,30.00000,1.758376e-08,0.78714
300.00900,  93.30000,      0.11870,95.10147,50.00000,30.00000,1.756145e-08,0.78714
300.00500,  93.40000,      0.11850,95.07311,50.00000,30.00000,1.756145e-08,0.78714
300.01199,  93.50000,      0.11871,95.07311,50.00000,30.00000,1.758367e-08,0.78714
300.00800,  93.60000,      0.11769,95.07311,50.00000,30.00000,1.758367e-08,0.78714
300.00800,  93.70000,      0.12094,95.07311,50.00000,30.00000,1.758028e-08,0.78715
300.01801,  93.80000,      0.11850,95.05882,50.00000,30.00000,1.756260e-08,0.78715
300.01001,  93.90000,      0.11728,95.06597,50.00000,30.00000,1.756260e-08,0.78715
300.01801,  94.00000,      0.11769,95.04454,50.00000,30.00000,1.760123e-08,0.78716
300.00299,  94.10000,      0.11769,95.04454,50.00000,30.00000,1.760123e-08,0.78716
300.00101,  94.20000,      0.11667,95.01597,50.00000,30.00000,1.756647e-08,0.78715
299.99600,  94.30000,      0.11728,95.01597,50.00000,30.00000,1.757111e-08,0.78716
300.01300,  94.40000,      0.11606,95.04454,50.00000,30.00000,1.757111e-08,0.78716
300.00000,  94.50000,      0.11646,95.04454,50.00000,30.00000,1.755954e-08,0.78714
300.00699,  94.60000,      0.11830,95.04454,50.00000,30.00000,1.755954e-08,0.78714
300.00400,  94.70000,      0.11687,95.01597,50.00000,30.00000,1.758386e-08,0.78715
300.00400,  94.80000,      0.11667,94.98739,50.00000,30.00000,1.758386e-08,0.78715
300.00900,  94.90000,      0.11545,95.00168,50.00000,30.00000,1.758182e-08,0.78716
300.00800,  95.00000,      0.11667,94.98739,50.00000,30.00000,1.757809e-08,0.78716
300.00000,  95.10000,      0.11606,94.98739,50.00000,30.00000,1.757809e-08,0.78716
300.01401,  95.20000,      0.11647,94.98739,50.00000,30.00000,1.758550e-08,0.78715
300.00299,  95.30000,      0.11646,94.98739,50.00000,30.00000,1.758550e-08,0.78715
300.00500,  95.40000,      0.11626,94.95903,50.00000,30.00000,1.757960e-08,0.78715
300.00299,  95.50000,      0.11443,94.98739,50.00000,30.00000,1.756176e-08,0.78716
300.01401,  95.60000,      0.11667,94.98739,50.00000,30.00000,1.756176e-08,0.78716
300.00299,  95.70000,      0.11626,94.95903,50.00000,30.00000,1.757452e-08,0.78716
300.01001,  95.80000,      0.11606,94.95903,50.00000,30.00000,1.757452e-08,0.78716
300.00699,  95.90000,      0.11748,94.95903,50.00000,30.00000,1.754939e-08,0.78716
300.00699,  96.00000,      0.11769,94.95903,50.00000,30.00000,1.758786e-08,0.78715
300.01001,  96.10000,      0.11769,94.95903,50.00000,30.00000,1.758786e-08,0.78715
300.00500,  96.20000,      0.11708,94.95903,50.00000,30.00000,1.754448e-08,0.78716
300.00201,  96.30000,      0.11687,94.93046,50.00000,30.00000,1.757610e-08,0.78717
299.99799,  96.40000,      0.11911,94.93046,50.00000,30.00000,1.757610e-08,0.78717
299.99899,  96.50000,      0.11769,94.93046,50.00000,30.00000,1.755569e-08,0.78717
300.00000,  96.60000,      0.11830,94.93046,50.00000,30.00000,1.755569e-08,0.78717
300.00101,  96.70000,      0.11830,94.93046,50.00000,30.00000,1.756957e-08,0.78718
300.00400,  96.80000,      0.11850,94.93046,50.00000,30.00000,1.759762e-08,0.78716
300.01401,  96.90000,      0.11748,94.93046,50.00000,30.00000,1.759762e-08,0.78716
300.00299,  97.00000,      0.11626,94.93046,50.00000,30.00000,1.757796e-08,0.78717
300.01001,  97.10000,      0.11626,94.90189,50.00000,30.00000,1.757796e-08,0.78717
300.00601,  97.20000,      0.11708,94.90189,50.00000,30.00000,1.755754e-08,0.78716
300.01099,  97.30000,      0.11626,94.89475,50.00000,30.00000,1.756347e-08,0.78716
300.00201,  97.40000,      0.11728,94.88046,50.00000,30.00000,1.756347e-08,0.78716
300.00601,  97.50000,      0.11626,94.88046,50.00000,30.00000,1.756484e-08,0.78717
300.00000,  97.60000,      0.11687,94.88046,50.00000,30.00000,1.756484e-08,0.78717
300.00500,  97.70000,      0.11667,94.88046,50.00000,30.00000,1.753289e-08,0.78717
300.00201,  97.80000,      0.11626,94.88046,50.00000,30.00000,1.753289e-08,0.78717
300.00500,  97.90000,      0.11626,94.88046,50.00000,30.00000,1.753194e-08,0.78717
300.00601,  98.00000,      0.11606,94.88046,50.00000,30.00000,1.757197e-08,0.78717
300.00500,  98.10000,      0.11626,94.88046,50.00000,30.00000,1.757197e-08,0.78717
300.01099,  98.20000,      0.11647,94.88046,50.00000,30.00000,1.759714e-08,0.78718
300.01501,  98.30000,      0.11687,94.87332,50.00000,30.00000,1.759714e-08,0.78718
300.00201,  98.40000,      0.11646,94.84475,50.00000,30.00000,1.755343e-08,0.78718
300.00699,  98.50000,      0.11626,94.84475,50.00000,30.00000,1.756642e-08,0.78718
300.00500,  98.60000,      0.11646,94.84475,50.00000,30.00000,1.756642e-08,0.78718
300.00601,  98.70000,      0.11748,94.84475,50.00000,30.00000,1.754257e-08,0.78717
300.00400,  98.80000,      0.11708,94.84475,50.00000,30.00000,1.754257e-08,0.78717
300.01501,  98.90000,      0.11647,94.84475,50.00000,30.00000,1.756987e-08,0.78717
300.01099,  99.00000,      0.11626,94.81639,50.00000,30.00000,1.754952e-08,0.78718
300.00400,  99.10000,      0.11728,94.81639,50.00000,30.00000,1.754952e-08,0.78718
300.01401,  99.20000,      0.11667,94.81639,50.00000,30.00000,1.756826e-08,0.78717
300.00900,  99.30000,      0.11687,94.81639,50.00000,30.00000,1.756826e-08,0.78717
300.01801,  99.40000,      0.11708,94.78782,50.00000,30.00000,1.755312e-08,0.78717
300.00500,  99.50000,      0.11646,94.81639,50.00000,30.00000,1.756566e-08,0.78718
300.00800,  99.60000,      0.11708,94.78782,50.00000,30.00000,1.756566e-08,0.78718
300.01700,  99.70000,      0.11626,94.78782,50.00000,30.00000,1.756935e-08,0.78717
300.01599,  99.80000,      0.11545,94.78782,50.00000,30.00000,1.756935e-08,0.78717
300.00900,  99.90000,      0.11382,94.78782,50.00000,30.00000,1.756503e-08,0.78717
300.01501, 100.00000,      0.11362,94.78782,50.00000,30.00000,1.754636e-08,0.78717
300.01901, 100.10000,      0.11423,94.75924,50.00000,30.00000,1.754636e-08,0.78717
300.01599, 100.20000,      0.11463,94.78782,50.00000,30.00000,1.755887e-08,0.78718
300.00101, 100.30000,      0.11361,94.75924,50.00000,30.00000,1.755887e-08,0.78718
300.00699, 100.40000,      0.11423,94.78782,50.00000,30.00000,1.757685e-08,0.78718
300.01599, 100.50000,      0.11321,94.75924,50.00000,30.00000,1.757611e-08,0.78717
300.01001, 100.60000,      0.11463,94.75924,50.00000,30.00000,1.757611e-08,0.78717
300.01300, 100.70000,      0.11443,94.75924,50.00000,30.00000,1.757403e-08,0.78718
300.01099, 100.80000,      0.11606,94.75924,50.00000,30.00000,1.757403e-08,0.78718
300.00800, 100.90000,      0.11260,94.73782,50.00000,30.00000,1.757172e-08,0.78717
300.01700, 101.00000,      0.11423,94.70945,50.00000,30.00000,1.755647e-08,0.78719
300.00699, 101.10000,      0.11321,94.73067,50.00000,30.00000,1.755647e-08,0.78719
300.01300, 101.20000,      0.11341,94.73067,50.00000,30.00000,1.753869e-08,0.78718
300.01801, 101.30000,      0.11341,94.73067,50.00000,30.00000,1.753869e-08,0.78718
300.01199, 101.40000,      0.11341,94.70231,50.00000,30.00000,1.758490e-08,0.78718
300.01501, 101.50000,      0.11402,94.70231,50.00000,30.00000,1.753214e-08,0.78717
300.00601, 101.60000,      0.11361,94.70231,50.00000,30.00000,1.753214e-08,0.78717
300.00699, 101.70000,      0.11321,94.70231,50.00000,30.00000,1.758518e-08,0.78719
300.01300, 101.80000,      0.11239,94.70231,50.00000,30.00000,1.758518e-08,0.78719
300.00699, 101.90000,      0.11199,94.70231,50.00000,30.00000,1.756430e-08,0.78718
300.00900, 102.00000,      0.11260,94.70231,50.00000,30.00000,1.756292e-08,0.78718
300.01599, 102.10000,      0.11178,94.70231,50.00000,30.00000,1.756292e-08,0.78718
300.00601, 102.20000,      0.11199,94.67374,50.00000,30.00000,1.757329e-08,0.78718
300.00500, 102.30000,      0.11219,94.67374,50.00000,30.00000,1.757329e-08,0.78718
300.01099, 102.40000,      0.11280,94.69517,50.00000,30.00000,1.757483e-08,0.78719
300.00800, 102.50000,      0.11280,94.66660,50.00000,30.00000,1.759343e-08,0.78718
300.01401, 102.60000,      0.11138,94.66660,50.00000,30.00000,1.759343e-08,0.78718
300.01300, 102.70000,      0.11219,94.68088,50.00000,30.00000,1.757114e-08,0.78718
300.00800, 102.80000,      0.11158,94.66660,50.00000,30.00000,1.757114e-08,0.78718
300.00800, 102.90000,      0.11137,94.69517,50.00000,30.00000,1.755804e-08,0.78718
300.01099, 103.00000,      0.11178,94.66660,50.00000,30.00000,1.752600e-08,0.78718
300.01501, 103.10000,      0.11158,94.63803,50.00000,30.00000,1.752600e-08,0.78718
300.01300, 103.20000,      0.11178,94.66660,50.00000,30.00000,1.758868e-08,0.78718
300.00699, 103.30000,      0.11239,94.63803,50.00000,30.00000,1.758868e-08,0.78718
300.00699, 103.40000,      0.11137,94.64055,50.00000,30.00000,1.753871e-08,0.78718
300.01501, 103.50000,      0.11076,94.64055,50.00000,30.00000,1.759476e-08,0.78717
300.01501, 103.60000,      0.11076,94.64055,50.00000,30.00000,1.759476e-08,0.78717
300.00000, 103.70000,      0.11036,94.64055,50.00000,30.00000,1.753498e-08,0.78719
300.00299, 103.80000,      0.10934,94.61197,50.00000,30.00000,1.753498e-08,0.78719
300.00500, 103.90000,      0.11056,94.62626,50.00000,30.00000,1.754187e-08,0.78718
300.00601, 104.00000,      0.10995,94.62626,50.00000,30.00000,1.758027e-08,0.78718
299.99500, 104.10000,      0.11015,94.62626,50.00000,30.00000,1.758027e-08,0.78718
300.00601, 104.20000,      0.11036,94.62626,50.00000,30.00000,1.756833e-08,0.78718
300.00299, 104.30000,      0.10995,94.60483,50.00000,30.00000,1.756833e-08,0.78718
300.00201, 104.40000,      0.10995,94.60483,50.00000,30.00000,1.756762e-08,0.78718
300.00800, 104.50000,      0.11158,94.60483,50.00000,30.00000,1.756762e-08,0.78718
300.00000, 104.60000,      0.11158,94.60483,50.00000,30.00000,1.755524e-08,0.78718
300.00000, 104.70000,      0.11198,94.59769,50.00000,30.00000,1.755148e-08,0.78717
300.00299, 104.80000,      0.11341,94.59769,50.00000,30.00000,1.755148e-08,0.78717
300.01099, 104.90000,      0.11361,94.62626,50.00000,30.00000,1.755774e-08,0.78719
300.00500, 105.00000,      0.11443,94.56912,50.00000,30.00000,1.755774e-08,0.78719
300.00699, 105.10000,      0.11341,94.56912,50.00000,30.00000,1.758344e-08,0.78718
300.01199, 105.20000,      0.11402,94.59769,50.00000,30.00000,1.755728e-08,0.78719
300.01599, 105.30000,      0.11504,94.59769,50.00000,30.00000,1.755728e-08,0.78719
300.01001, 105.40000,      0.11463,94.56912,50.00000,30.00000,1.754224e-08,0.78718
300.00000, 105.50000,      0.11422,94.56912,50.00000,30.00000,1.754224e-08,0.78718
300.01001, 105.60000,      0.11219,94.56912,50.00000,30.00000,1.756400e-08,0.78718
300.01300, 105.70000,      0.11280,94.56912,50.00000,30.00000,1.759101e-08,0.78719
300.00101, 105.80000,      0.11321,94.56912,50.00000,30.00000,1.759101e-08,0.78719
300.00400, 105.90000,      0.11239,94.54055,50.00000,30.00000,1.756851e-08,0.78717
300.02301, 106.00000,      0.11158,94.51218,50.00000,30.00000,1.756851e-08,0.78717
300.01199, 106.10000,      0.11097,94.51218,50.00000,30.00000,1.756658e-08,0.78718
300.01001, 106.20000,      0.10995,94.54769,50.00000,30.00000,1.757794e-08,0.78719
300.00601, 106.30000,      0.11056,94.54769,50.00000,30.00000,1.757794e-08,0.78719
300.00699, 106.40000,      0.11015,94.51933,50.00000,30.00000,1.751778e-08,0.78718
300.00800, 106.50000,      0.11036,94.51933,50.00000,30.00000,1.751778e-08,0.78718
300.01199, 106.60000,      0.11097,94.51933,50.00000,30.00000,1.758441e-08,0.78718
300.00500, 106.70000,      0.11239,94.51933,50.00000,30.00000,1.754354e-08,0.78718
300.00800, 106.80000,      0.10893,94.49076,50.00000,30.00000,1.754354e-08,0.78718
300.01099, 106.90000,      0.11138,94.51933,50.00000,30.00000,1.755997e-08,0.78718
300.01901, 107.00000,      0.11117,94.49076,50.00000,30.00000,1.755997e-08,0.78718
300.01801, 107.10000,      0.10914,94.49076,50.00000,30.00000,1.753134e-08,0.78717
300.02200, 107.20000,      0.10914,94.49076,50.00000,30.00000,1.755028e-08,0.78718
300.01999, 107.30000,      0.11097,94.49076,50.00000,30.00000,1.755028e-08,0.78718
300.02100, 107.40000,      0.11117,94.49076,50.00000,30.00000,1.755799e-08,0.78718
300.01700, 107.50000,      0.11097,94.49076,50.00000,30.00000,1.755799e-08,0.78718
300.01099, 107.60000,      0.10934,94.49076,50.00000,30.00000,1.754347e-08,0.78719
300.01401, 107.70000,      0.10934,94.46218,50.00000,30.00000,1.758591e-08,0.78718
300.01599, 107.80000,      0.10893,94.46218,50.00000,30.00000,1.758591e-08,0.78718
300.02399, 107.90000,      0.10873,94.46218,50.00000,30.00000,1.752087e-08,0.78718
300.01199, 108.00000,      0.10934,94.46218,50.00000,30.00000,1.752087e-08,0.78718
300.02301, 108.10000,      0.10812,94.46218,50.00000,30.00000,1.756063e-08,0.78719
300.02200, 108.20000,      0.10914,94.43361,50.00000,30.00000,1.752751e-08,0.78719
300.02100, 108.30000,      0.10791,94.46218,50.00000,30.00000,1.752751e-08,0.78719
300.02200, 108.40000,      0.10873,94.43361,50.00000,30.00000,1.756438e-08,0.78719
300.02200, 108.50000,      0.10751,94.43361,50.00000,30.00000,1.756438e-08,0.78719
300.01999, 108.60000,      0.10690,94.43361,50.00000,30.00000,1.756939e-08,0.78719
300.02200, 108.70000,      0.10690,94.43361,50.00000,30.00000,1.756677e-08,0.78719
300.02600, 108.80000,      0.10710,94.43361,50.00000,30.00000,1.756677e-08,0.78719
300.01199, 108.90000,      0.10710,94.41933,50.00000,30.00000,1.753891e-08,0.78719
300.01099, 109.00000,      0.10649,94.40504,50.00000,30.00000,1.753891e-08,0.78719
300.02301, 109.10000,      0.10669,94.43361,50.00000,30.00000,1.752040e-08,0.78718
300.01501, 109.20000,      0.10791,94.40504,50.00000,30.00000,1.755000e-08,0.78719
300.01001, 109.30000,      0.10628,94.40504,50.00000,30.00000,1.755000e-08,0.78719
300.01700, 109.40000,      0.10649,94.40504,50.00000,30.00000,1.748896e-08,0.78718
300.01901, 109.50000,      0.10751,94.40504,50.00000,30.00000,1.748896e-08,0.78718
300.01700, 109.60000,      0.10812,94.40504,50.00000,30.00000,1.750799e-08,0.78718
300.01700, 109.70000,      0.10771,94.40504,50.00000,30.00000,1.755607e-08,0.78718
300.01599, 109.80000,      0.10730,94.40504,50.00000,30.00000,1.755607e-08,0.78718
300.02100, 109.90000,      0.10832,94.37668,50.00000,30.00000,1.753536e-08,0.78719
300.01401, 110.00000,      0.10873,94.40504,50.00000,30.00000,1.753536e-08,0.78719
300.01801, 110.10000,      0.10914,94.37668,50.00000,30.00000,1.751566e-08,0.78719
300.01501, 110.20000,      0.10893,94.37668,50.00000,30.00000,1.750900e-08,0.78719
300.00699, 110.30000,      0.10791,94.37668,50.00000,30.00000,1.750900e-08,0.78719
300.01001, 110.40000,      0.10710,94.35525,50.00000,30.00000,1.756645e-08,0.78719
300.01801, 110.50000,      0.10730,94.35525,50.00000,30.00000,1.756645e-08,0.78719
300.01501, 110.60000,      0.10690,94.34811,50.00000,30.00000,1.752822e-08,0.78718
