Filename	L3
Instrument name	
Operator	Galyna
rundate	2025-02-24
Sample name	L3
[step]
Step 1
Time	Temperature	Weight	Weight	Deriv. Weight
min	°C	mg	%	% / °C
37.71	156.44	4.301	99.51411384	-1.96943E-05
37.79	156.86	4.301	99.51411384	-1.98761E-05
37.88	157.28	4.301	99.51411384	-2.02638E-05
37.96	157.7	4.301	99.51411384	-2.06649E-05
38.04	158.12	4.301	99.51411384	-2.09183E-05
38.13	158.54	4.301	99.51411384	-2.09344E-05
38.21	158.97	4.301	99.51411384	-2.11508E-05
38.29	159.39	4.301	99.51411384	-2.13365E-05
38.38	159.81	4.301	99.51411384	-2.17468E-05
38.46	160.23	4.3	99.4909764	-2.21267E-05
38.54	160.65	4.3	99.4909764	-0.000022164
38.63	161.07	4.3	99.4909764	-2.24359E-05
38.71	161.49	4.301	99.51411384	-2.26854E-05
38.79	161.91	4.3	99.4909764	-2.27558E-05
38.88	162.33	4.3	99.4909764	-2.28015E-05
38.96	162.75	4.3	99.4909764	-2.30014E-05
39.04	163.18	4.3	99.4909764	-2.33394E-05
39.13	163.59	4.3	99.4909764	-2.37019E-05
39.21	164.01	4.299	99.46783896	-2.40491E-05
39.29	164.43	4.3	99.4909764	-2.41185E-05
39.38	164.85	4.3	99.4909764	-2.42004E-05
39.46	165.28	4.3	99.4909764	-2.41995E-05
39.54	165.69	4.3	99.4909764	-2.42666E-05
39.63	166.11	4.3	99.4909764	-2.44157E-05
39.71	166.53	4.3	99.4909764	-2.45722E-05
39.79	166.95	4.3	99.4909764	-0.000024854
39.88	167.37	4.3	99.4909764	-2.49229E-05
39.96	167.79	4.3	99.4909764	-0.000025101
40.04	168.21	4.299	99.46783896	-2.52463E-05
40.13	168.63	4.299	99.46783896	-2.53179E-05
40.21	169.05	4.299	99.46783896	-2.57047E-05
40.29	169.47	4.299	99.46783896	-0.00002577
40.38	169.88	4.3	99.4909764	-2.55824E-05
40.46	170.3	4.299	99.46783896	-0.000025657
40.54	170.72	4.3	99.4909764	-2.56786E-05
40.63	171.14	4.299	99.46783896	-2.61378E-05
40.71	171.55	4.299	99.46783896	-2.66298E-05
40.79	171.97	4.299	99.46783896	-2.70335E-05
40.88	172.39	4.299	99.46783896	-2.72168E-05
40.96	172.81	4.3	99.4909764	-2.73468E-05
41.04	173.22	4.299	99.46783896	-2.76003E-05
41.13	173.64	4.299	99.46783896	-2.78464E-05
41.21	174.06	4.299	99.46783896	-2.79355E-05
41.29	174.47	4.3	99.4909764	-2.80928E-05
41.38	174.89	4.299	99.46783896	-2.82362E-05
41.46	175.31	4.298	99.44470153	-2.84613E-05
41.54	175.73	4.299	99.46783896	-2.88017E-05
41.63	176.14	4.299	99.46783896	-2.90013E-05
41.71	176.56	4.299	99.46783896	-2.91737E-05
41.79	176.98	4.299	99.46783896	-0.000029524
41.88	177.4	4.299	99.46783896	-2.98871E-05
41.96	177.81	4.298	99.44470153	-3.00837E-05
42.04	178.23	4.298	99.44470153	-3.03462E-05
42.13	178.65	4.298	99.44470153	-3.03145E-05
42.21	179.07	4.298	99.44470153	-3.04897E-05
