Filename	L2
Instrument name	
Operator	Galyna
-correctrundate	2025-02-24
Sample name	L2
[step]
Step 1
Time	Temperature	Weight	Weight	Deriv. Weight
min	°C	mg	%	% / °C
41.04	172.76	1.52	97.24888036	-9.31223E-05
41.13	173.18	1.519	97.18490083	-9.35902E-05
41.21	173.6	1.519	97.18490083	-9.39184E-05
41.29	174.02	1.519	97.18490083	-0.000094006
41.38	174.43	1.518	97.12092131	-9.43025E-05
41.46	174.85	1.518	97.12092131	-0.000094638
41.54	175.27	1.518	97.12092131	-9.49125E-05
41.63	175.68	1.518	97.12092131	-9.52852E-05
41.71	176.1	1.518	97.12092131	-0.000095659
41.79	176.52	1.517	97.05694178	-9.59974E-05
41.88	176.94	1.518	97.12092131	-9.63611E-05
41.96	177.36	1.518	97.12092131	-9.67087E-05
42.04	177.77	1.517	97.05694178	-9.69801E-05
42.13	178.19	1.517	97.05694178	-9.71413E-05
42.21	178.61	1.517	97.05694178	-9.70746E-05
42.29	179.03	1.517	97.05694178	-9.71875E-05
42.38	179.44	1.517	97.05694178	-9.75515E-05
42.46	179.86	1.517	97.05694178	-9.78473E-05
42.54	180.28	1.516	96.99296225	-0.000098253
42.63	180.7	1.516	96.99296225	-9.84933E-05
42.71	181.12	1.515	96.92898273	-0.000098958
42.79	181.53	1.515	96.92898273	-9.95051E-05
42.88	181.95	1.515	96.92898273	-0.0001
