#EXPORTTYPE:                 ,DATA ALL                                   
#FILE:                       ,2025_11_14_SL_PS_Tosoh_A1000_5K_min.ngb-ss5
#FORMAT:                     ,NETZSCH5                                   
#FTYPE:                      ,ASCII                                      
#IDENTITY:                   ,PS_A1000                                   
#DECIMAL:                    ,POINT                                      
#SEPARATOR:                  ,COMMA                                      
#MTYPE:                      ,DSC                                        
#INSTRUMENT:                 ,NETZSCH STA 449F5                          
#PROJECT:                    ,PS                                         
#DATE/TIME:                  ,11/14/2025 4:00:44 PM (UTC-5)              
#CORR. FILE:                 ,                                           
#TEMPCAL:                    ,05-05-2025 14:38                           
#SENSITIVITY:                ,28-06-2023 13:53                           
#LABORATORY:                 ,Tran/AAG                                   
#OPERATOR:                   ,Stan                                       
#REMARK:                     ,                                           
#SAMPLE:                     ,PS_A1000                                   
#SAMPLE MASS /mg:            ,4.3                                        
#MATERIAL:                   ,                                           
#REFERENCE:                  ,                                           
#REFERENCE MASS /mg:         ,0                                          
#TYPE OF CRUCIBLE:           ,Al2O3 85 �l, open                          
#SAMPLE CRUCIBLE MASS /mg:   ,0                                          
#REFERENCE CRUCIBLE MASS /mg:,0                                          
#DSC RANGE /�V:              ,5000                                       
#TG RANGE /mg:               ,35000                                      
#TAU-R:                      ,---                                        
#CORR. CODE:                 ,000                                        
#EXO:                        ,-1                                         
#RANGE:                      ,100�C/5.0(K/min)/600�C                     
#SEGMENT:                    ,S3/4                                       
#SEG. 3:                     ,100�C/5.0(K/min)/600�C                     




##Temp./�C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),TIC(scan:1)/A,Sensit./(uV/mW)
520.83600,105.56000,     -0.59268,     -6.03256,50.00000,52.00000,3.638799e-09,0.91182
520.90900,105.57333,     -0.59574,     -6.03256,50.00000,52.00000,3.638799e-09,0.91182
520.97400,105.58667,     -0.59609,     -6.03256,50.00000,52.00000,3.638799e-09,0.91182
521.03497,105.60000,     -0.59734,     -6.03256,50.00000,52.00000,3.638799e-09,0.91182
521.10400,105.61333,     -0.59919,     -6.00907,50.00000,52.00000,3.638799e-09,0.91182
521.18402,105.62667,     -0.59955,     -6.00907,50.00000,52.00000,3.638799e-09,0.91182
521.23901,105.64000,     -0.60080,     -6.00907,50.00000,52.00000,3.638799e-09,0.91182
521.29999,105.65333,     -0.60084,     -6.00907,50.00000,52.00000,3.638799e-09,0.91182
521.37799,105.66667,     -0.60301,     -6.00907,50.00000,52.00000,3.638799e-09,0.91182
521.43500,105.68000,     -0.60545,     -6.00907,50.00000,52.00000,3.638799e-09,0.91182
521.49902,105.69333,     -0.60610,     -6.00907,50.00000,52.00000,3.638799e-09,0.91182
521.56897,105.70667,     -0.60796,     -6.00907,50.00000,52.00000,3.638799e-09,0.91182
521.63397,105.72000,     -0.60891,     -6.00907,50.00000,52.00000,3.645849e-09,0.91179
521.70398,105.73333,     -0.61167,     -6.00907,50.00000,52.00000,3.645849e-09,0.91179
521.76501,105.74667,     -0.61352,     -6.00907,50.00000,52.00000,3.645849e-09,0.91179
521.83801,105.76000,     -0.61569,     -6.00907,50.00000,52.00000,3.645849e-09,0.91179
521.89398,105.77333,     -0.61693,     -6.00907,50.00000,52.00000,3.645849e-09,0.91179
521.96503,105.78667,     -0.61699,     -6.00116,50.00000,52.00000,3.645849e-09,0.91179
522.03003,105.80000,     -0.61944,     -6.00116,50.00000,52.00000,3.645849e-09,0.91179
522.09998,105.81333,     -0.61950,     -6.00116,50.00000,52.00000,3.645849e-09,0.91179
522.16901,105.82667,     -0.61955,     -6.00116,50.00000,52.00000,3.645849e-09,0.91179
522.23102,105.84000,     -0.62140,     -6.00116,50.00000,52.00000,3.645849e-09,0.91179
522.29999,105.85333,     -0.62176,     -6.00116,50.00000,52.00000,3.645849e-09,0.91179
522.36200,105.86667,     -0.62602,     -6.00116,50.00000,52.00000,3.645849e-09,0.91179
522.43701,105.88000,     -0.62487,     -6.00116,50.00000,52.00000,3.639939e-09,0.91176
522.50598,105.89333,     -0.62583,     -6.00116,50.00000,52.00000,3.639939e-09,0.91176
522.57098,105.90667,     -0.62980,     -6.00116,50.00000,52.00000,3.639939e-09,0.91176
522.63800,105.92000,     -0.62744,     -6.00116,50.00000,52.00000,3.639939e-09,0.91176
522.70300,105.93333,     -0.63020,     -6.00116,50.00000,52.00000,3.639939e-09,0.91176
522.77100,105.94667,     -0.63116,     -6.00116,50.00000,52.00000,3.639939e-09,0.91176
522.82898,105.96000,     -0.63211,     -5.98535,50.00000,52.00000,3.639939e-09,0.91176
522.89801,105.97333,     -0.63307,     -5.98535,50.00000,52.00000,3.639939e-09,0.91176
522.97900,105.98667,     -0.63433,     -5.98535,50.00000,52.00000,3.639939e-09,0.91176
523.04102,106.00000,     -0.63499,     -5.98535,50.00000,52.00000,3.639939e-09,0.91176
523.09802,106.01333,     -0.63714,     -5.98535,50.00000,52.00000,3.639939e-09,0.91176
523.16699,106.02667,     -0.63870,     -5.98535,50.00000,52.00000,3.639939e-09,0.91176
523.24103,106.04000,     -0.63816,     -5.98535,50.00000,52.00000,3.639939e-09,0.91176
523.31201,106.05333,     -0.64062,     -5.98535,50.00000,52.00000,3.640217e-09,0.91174
523.37598,106.06667,     -0.64188,     -5.98535,50.00000,52.00000,3.640217e-09,0.91174
523.43597,106.08000,     -0.64313,     -5.98535,50.00000,52.00000,3.640217e-09,0.91174
523.50403,106.09333,     -0.64470,     -5.98535,50.00000,52.00000,3.640217e-09,0.91174
523.56702,106.10667,     -0.64444,     -5.98535,50.00000,52.00000,3.640217e-09,0.91174
523.63202,106.12000,     -0.64570,     -5.98535,50.00000,52.00000,3.640217e-09,0.91174
523.70697,106.13333,     -0.64667,     -5.98535,50.00000,52.00000,3.640217e-09,0.91174
523.76501,106.14667,     -0.64852,     -5.98535,50.00000,52.00000,3.640217e-09,0.91174
523.84302,106.16000,     -0.64859,     -5.98535,50.00000,52.00000,3.640217e-09,0.91174
523.90698,106.17333,     -0.65045,     -5.98535,50.00000,52.00000,3.640217e-09,0.91174
523.97198,106.18667,     -0.65231,     -5.98535,50.00000,52.00000,3.640217e-09,0.91174
524.03998,106.20000,     -0.65417,     -5.98535,50.00000,52.00000,3.640217e-09,0.91174
524.10999,106.21333,     -0.65514,     -5.98535,50.00000,52.00000,3.641272e-09,0.91171
524.18103,106.22667,     -0.65550,     -5.98535,50.00000,52.00000,3.641272e-09,0.91171
524.23602,106.24000,     -0.65705,     -5.98535,50.00000,52.00000,3.641272e-09,0.91171
524.31097,106.25333,     -0.65892,     -6.01698,50.00000,52.00000,3.641272e-09,0.91171
524.37402,106.26667,     -0.66048,     -6.01698,50.00000,52.00000,3.641272e-09,0.91171
524.44897,106.28000,     -0.66115,     -6.01698,50.00000,52.00000,3.641272e-09,0.91171
524.51801,106.29333,     -0.66241,     -6.01698,50.00000,52.00000,3.641272e-09,0.91171
524.58197,106.30667,     -0.66337,     -6.01698,50.00000,52.00000,3.641272e-09,0.91171
524.64099,106.32000,     -0.66462,     -6.01698,50.00000,52.00000,3.641272e-09,0.91171
524.71399,106.33333,     -0.66499,     -6.01698,50.00000,52.00000,3.641272e-09,0.91171
524.77698,106.34667,     -0.66745,     -6.00116,50.00000,52.00000,3.641272e-09,0.91171
524.85498,106.36000,     -0.66782,     -5.98535,50.00000,52.00000,3.634647e-09,0.91168
524.90503,106.37333,     -0.66877,     -5.98535,50.00000,52.00000,3.634647e-09,0.91168
524.97302,106.38667,     -0.67184,     -5.98535,50.00000,52.00000,3.634647e-09,0.91168
525.03497,106.40000,     -0.67129,     -5.98535,50.00000,52.00000,3.634647e-09,0.91168
525.10901,106.41333,     -0.67226,     -5.98535,50.00000,52.00000,3.634647e-09,0.91168
525.17700,106.42667,     -0.67322,     -5.98535,50.00000,52.00000,3.634647e-09,0.91168
525.24200,106.44000,     -0.67479,     -6.01698,50.00000,52.00000,3.634647e-09,0.91168
525.30798,106.45333,     -0.67756,     -6.01698,50.00000,52.00000,3.634647e-09,0.91168
525.37598,106.46667,     -0.68094,     -6.01698,50.00000,52.00000,3.634647e-09,0.91168
525.44397,106.48000,     -0.68009,     -6.01698,50.00000,52.00000,3.634647e-09,0.91168
525.51703,106.49333,     -0.68106,     -5.99326,50.00000,52.00000,3.634647e-09,0.91168
525.58301,106.50667,     -0.68263,     -5.98535,50.00000,52.00000,3.634647e-09,0.91168
525.64203,106.52000,     -0.68449,     -5.98535,50.00000,52.00000,3.634647e-09,0.91168
525.70300,106.53333,     -0.68454,     -5.98535,50.00000,52.00000,3.634404e-09,0.91166
525.78003,106.54667,     -0.68491,     -5.98535,50.00000,52.00000,3.634404e-09,0.91166
525.84198,106.56000,     -0.68587,     -5.98535,50.00000,52.00000,3.634404e-09,0.91166
525.90900,106.57333,     -0.68684,     -5.98535,50.00000,52.00000,3.634404e-09,0.91166
525.97699,106.58667,     -0.68931,     -5.98535,50.00000,52.00000,3.634404e-09,0.91166
526.04700,106.60000,     -0.68998,     -5.98535,50.00000,52.00000,3.634404e-09,0.91166
526.11401,106.61333,     -0.69155,     -5.98535,50.00000,52.00000,3.634404e-09,0.91166
526.18402,106.62667,     -0.69312,     -5.98535,50.00000,52.00000,3.634404e-09,0.91166
526.24902,106.64000,     -0.69529,     -5.98535,50.00000,52.00000,3.634404e-09,0.91166
526.31299,106.65333,     -0.69686,     -5.98535,50.00000,52.00000,3.634404e-09,0.91166
526.37799,106.66667,     -0.69812,     -5.98535,50.00000,52.00000,3.634404e-09,0.91166
526.44501,106.68000,     -0.69788,     -5.98535,50.00000,52.00000,3.634404e-09,0.91166
526.51300,106.69333,     -0.69885,     -5.98535,50.00000,52.00000,3.634404e-09,0.91166
526.57300,106.70667,     -0.70192,     -5.98535,50.00000,52.00000,3.642610e-09,0.91163
526.64502,106.72000,     -0.70320,     -5.98535,50.00000,52.00000,3.642610e-09,0.91163
526.70599,106.73333,     -0.70386,     -5.98535,50.00000,52.00000,3.642610e-09,0.91163
526.77899,106.74667,     -0.70513,     -5.98535,50.00000,52.00000,3.642610e-09,0.91163
526.85303,106.76000,     -0.70641,     -5.98535,50.00000,52.00000,3.642610e-09,0.91163
526.91699,106.77333,     -0.70707,     -5.98535,50.00000,52.00000,3.642610e-09,0.91163
526.98499,106.78667,     -0.70985,     -5.98535,50.00000,52.00000,3.642610e-09,0.91163
527.04303,106.80000,     -0.71172,     -5.98535,50.00000,52.00000,3.642610e-09,0.91163
527.11499,106.81333,     -0.71087,     -5.98535,50.00000,52.00000,3.642610e-09,0.91163
527.18500,106.82667,     -0.71184,     -5.98535,50.00000,52.00000,3.642610e-09,0.91163
527.24902,106.84000,     -0.71311,     -5.98535,50.00000,52.00000,3.642610e-09,0.91163
527.30902,106.85333,     -0.71468,     -5.95116,50.00000,52.00000,3.642610e-09,0.91163
527.38202,106.86667,     -0.71656,     -5.95116,50.00000,52.00000,3.642610e-09,0.91163
527.44702,106.88000,     -0.71844,     -5.95116,50.00000,52.00000,3.638680e-09,0.91160
527.50598,106.89333,     -0.71970,     -5.95116,50.00000,52.00000,3.638680e-09,0.91160
527.58197,106.90667,     -0.72159,     -5.95907,50.00000,52.00000,3.638680e-09,0.91160
527.64301,106.92000,     -0.72346,     -5.98535,50.00000,52.00000,3.638680e-09,0.91160
527.71002,106.93333,     -0.72412,     -5.98535,50.00000,52.00000,3.638680e-09,0.91160
527.78198,106.94667,     -0.72449,     -5.98535,50.00000,52.00000,3.638680e-09,0.91160
527.84698,106.96000,     -0.72485,     -6.00116,50.00000,52.00000,3.638680e-09,0.91160
527.92297,106.97333,     -0.72553,     -6.00116,50.00000,52.00000,3.638680e-09,0.91160
527.97900,106.98667,     -0.72952,     -6.00116,50.00000,52.00000,3.638680e-09,0.91160
528.05298,107.00000,     -0.73049,     -6.00116,50.00000,52.00000,3.638680e-09,0.91160
528.11603,107.01333,     -0.73176,     -6.00116,50.00000,52.00000,3.638680e-09,0.91160
528.18402,107.02667,     -0.73334,     -6.00116,50.00000,52.00000,3.638680e-09,0.91160
528.25098,107.04000,     -0.73552,     -6.00116,50.00000,52.00000,3.638680e-09,0.91160
528.32501,107.05333,     -0.73620,     -6.00116,50.00000,52.00000,3.636787e-09,0.91157
528.38098,107.06667,     -0.73625,     -6.00116,50.00000,52.00000,3.636787e-09,0.91157
528.44702,107.08000,     -0.73752,     -5.96953,50.00000,52.00000,3.636787e-09,0.91157
528.51703,107.09333,     -0.73971,     -5.96953,50.00000,52.00000,3.636787e-09,0.91157
528.57703,107.10667,     -0.74158,     -5.96953,50.00000,52.00000,3.636787e-09,0.91157
528.64001,107.12000,     -0.74164,     -5.96953,50.00000,52.00000,3.636787e-09,0.91157
528.71503,107.13333,     -0.74262,     -5.96953,50.00000,52.00000,3.636787e-09,0.91157
528.77802,107.14667,     -0.74389,     -5.96953,50.00000,52.00000,3.636787e-09,0.91157
528.84302,107.16000,     -0.74638,     -5.96953,50.00000,52.00000,3.636787e-09,0.91157
528.91998,107.17333,     -0.74766,     -5.96953,50.00000,52.00000,3.636787e-09,0.91157
528.97498,107.18667,     -0.74923,     -5.96953,50.00000,52.00000,3.636787e-09,0.91157
529.04901,107.20000,     -0.74991,     -5.96953,50.00000,52.00000,3.636787e-09,0.91157
529.11102,107.21333,     -0.75088,     -5.96953,50.00000,52.00000,3.644101e-09,0.91154
529.18500,107.22667,     -0.75186,     -5.96953,50.00000,52.00000,3.644101e-09,0.91154
529.24200,107.24000,     -0.75434,     -5.96953,50.00000,52.00000,3.644101e-09,0.91154
529.31000,107.25333,     -0.75592,     -5.96953,50.00000,52.00000,3.644101e-09,0.91154
529.37701,107.26667,     -0.75568,     -5.96953,50.00000,52.00000,3.644101e-09,0.91154
529.45697,107.28000,     -0.75727,     -5.96953,50.00000,52.00000,3.644101e-09,0.91154
529.51599,107.29333,     -0.75763,     -5.96953,50.00000,52.00000,3.644101e-09,0.91154
529.57397,107.30667,     -0.76042,     -5.96953,50.00000,52.00000,3.644101e-09,0.91154
529.65198,107.32000,     -0.76262,     -5.96953,50.00000,52.00000,3.644101e-09,0.91154
529.71399,107.33333,     -0.76146,     -5.96953,50.00000,52.00000,3.644101e-09,0.91154
529.77002,107.34667,     -0.76333,     -5.96953,50.00000,52.00000,3.644101e-09,0.91154
529.85101,107.36000,     -0.76463,     -5.96953,50.00000,52.00000,3.644101e-09,0.91154
529.91699,107.37333,     -0.76651,     -5.97744,50.00000,52.00000,3.640065e-09,0.91151
529.97998,107.38667,     -0.76748,     -6.00116,50.00000,52.00000,3.640065e-09,0.91151
530.04700,107.40000,     -0.76937,     -6.00116,50.00000,52.00000,3.640065e-09,0.91151
530.11603,107.41333,     -0.76943,     -6.00116,50.00000,52.00000,3.640065e-09,0.91151
530.18701,107.42667,     -0.77041,     -5.98535,50.00000,52.00000,3.640065e-09,0.91151
530.24902,107.44000,     -0.77138,     -5.96953,50.00000,52.00000,3.640065e-09,0.91151
530.32001,107.45333,     -0.77388,     -5.96953,50.00000,52.00000,3.640065e-09,0.91151
530.38501,107.46667,     -0.77516,     -5.96953,50.00000,52.00000,3.640065e-09,0.91151
530.45398,107.48000,     -0.77584,     -5.96953,50.00000,52.00000,3.640065e-09,0.91151
530.52301,107.49333,     -0.77742,     -5.96953,50.00000,52.00000,3.640065e-09,0.91151
530.58197,107.50667,     -0.77991,     -5.96953,50.00000,52.00000,3.640065e-09,0.91151
530.65002,107.52000,     -0.78150,     -5.96953,50.00000,52.00000,3.640065e-09,0.91151
530.70599,107.53333,     -0.78277,     -5.96953,50.00000,52.00000,3.640065e-09,0.91151
530.78601,107.54667,     -0.78224,     -5.96953,50.00000,52.00000,3.637498e-09,0.91149
530.85303,107.56000,     -0.78261,     -5.96953,50.00000,52.00000,3.637498e-09,0.91149
530.91199,107.57333,     -0.78418,     -5.96953,50.00000,52.00000,3.637498e-09,0.91149
530.97900,107.58667,     -0.78516,     -5.96953,50.00000,52.00000,3.637498e-09,0.91149
531.04401,107.60000,     -0.78857,     -5.96953,50.00000,52.00000,3.637498e-09,0.91149
531.11798,107.61333,     -0.79047,     -5.96953,50.00000,52.00000,3.637498e-09,0.91149
531.18500,107.62667,     -0.79084,     -5.96953,50.00000,52.00000,3.637498e-09,0.91149
531.25299,107.64000,     -0.79121,     -5.99326,50.00000,52.00000,3.637498e-09,0.91149
531.31097,107.65333,     -0.79157,     -6.00116,50.00000,52.00000,3.637498e-09,0.91149
531.38397,107.66667,     -0.79286,     -6.00116,50.00000,52.00000,3.637498e-09,0.91149
531.44598,107.68000,     -0.79535,     -6.00116,50.00000,52.00000,3.637498e-09,0.91149
531.51599,107.69333,     -0.79512,     -6.00116,50.00000,52.00000,3.637498e-09,0.91149
531.58398,107.70667,     -0.79640,     -5.97744,50.00000,52.00000,3.637498e-09,0.91149
531.64801,107.72000,     -0.79829,     -5.96953,50.00000,52.00000,3.634949e-09,0.91146
531.70801,107.73333,     -0.79987,     -5.96953,50.00000,52.00000,3.634949e-09,0.91146
531.79199,107.74667,     -0.79996,     -5.96953,50.00000,52.00000,3.634949e-09,0.91146
531.85999,107.76000,     -0.80185,     -5.96953,50.00000,52.00000,3.634949e-09,0.91146
531.92297,107.77333,     -0.80252,     -5.96953,50.00000,52.00000,3.634949e-09,0.91146
531.98901,107.78667,     -0.80259,     -5.96953,50.00000,52.00000,3.634949e-09,0.91146
532.05298,107.80000,     -0.80478,     -5.96953,50.00000,52.00000,3.634949e-09,0.91146
532.11499,107.81333,     -0.80515,     -5.96953,50.00000,52.00000,3.634949e-09,0.91146
532.18597,107.82667,     -0.80613,     -5.96953,50.00000,52.00000,3.634949e-09,0.91146
532.25702,107.84000,     -0.80864,     -5.96953,50.00000,52.00000,3.634949e-09,0.91146
532.31201,107.85333,     -0.80991,     -5.98535,50.00000,52.00000,3.634949e-09,0.91146
532.37799,107.86667,     -0.81150,     -6.00116,50.00000,52.00000,3.634949e-09,0.91146
532.44598,107.88000,     -0.81431,     -6.00116,50.00000,52.00000,3.643804e-09,0.91143
532.51099,107.89333,     -0.81529,     -6.00116,50.00000,52.00000,3.643804e-09,0.91143
532.58301,107.90667,     -0.81689,     -6.00116,50.00000,52.00000,3.643804e-09,0.91143
532.64801,107.92000,     -0.81635,     -6.00116,50.00000,52.00000,3.643804e-09,0.91143
532.71698,107.93333,     -0.81794,     -5.96953,50.00000,52.00000,3.643804e-09,0.91143
532.78302,107.94667,     -0.82014,     -5.96953,50.00000,52.00000,3.643804e-09,0.91143
532.84802,107.96000,     -0.82051,     -5.96953,50.00000,52.00000,3.643804e-09,0.91143
532.90997,107.97333,     -0.82057,     -5.96953,50.00000,52.00000,3.643804e-09,0.91143
532.98798,107.98667,     -0.82340,     -5.96953,50.00000,52.00000,3.643804e-09,0.91143
533.04401,108.00000,     -0.82406,     -5.96953,50.00000,52.00000,3.643804e-09,0.91143
533.12000,108.01333,     -0.82475,     -5.96953,50.00000,52.00000,3.643804e-09,0.91143
533.18597,108.02667,     -0.82604,     -5.96953,50.00000,52.00000,3.643804e-09,0.91143
533.25000,108.04000,     -0.82793,     -5.96953,50.00000,52.00000,3.643804e-09,0.91143
533.32098,108.05333,     -0.82953,     -5.96953,50.00000,52.00000,3.638783e-09,0.91140
533.37799,108.06667,     -0.83173,     -5.96163,50.00000,52.00000,3.638783e-09,0.91140
533.45001,108.08000,     -0.83332,     -5.93791,50.00000,52.00000,3.638783e-09,0.91140
533.52399,108.09333,     -0.83371,     -5.93791,50.00000,52.00000,3.638783e-09,0.91140
533.58301,108.10667,     -0.83407,     -5.93791,50.00000,52.00000,3.638783e-09,0.91140
533.64899,108.12000,     -0.83536,     -5.93791,50.00000,52.00000,3.638783e-09,0.91140
533.72198,108.13333,     -0.83604,     -5.93791,50.00000,52.00000,3.638783e-09,0.91140
533.78497,108.14667,     -0.83580,     -5.93791,50.00000,52.00000,3.638783e-09,0.91140
533.85699,108.16000,     -0.83679,     -5.93791,50.00000,52.00000,3.638783e-09,0.91140
533.92700,108.17333,     -0.84053,     -5.95372,50.00000,52.00000,3.638783e-09,0.91140
533.98602,108.18667,     -0.84029,     -5.96953,50.00000,52.00000,3.638783e-09,0.91140
534.04999,108.20000,     -0.84310,     -5.96953,50.00000,52.00000,3.638783e-09,0.91140
534.11401,108.21333,     -0.84469,     -5.96953,50.00000,52.00000,3.638783e-09,0.91140
534.18402,108.22667,     -0.84568,     -5.96953,50.00000,52.00000,3.639716e-09,0.91137
534.25800,108.24000,     -0.84637,     -5.96953,50.00000,52.00000,3.639716e-09,0.91137
534.30701,108.25333,     -0.84642,     -5.96953,50.00000,52.00000,3.639716e-09,0.91137
534.38202,108.26667,     -0.84803,     -5.96163,50.00000,52.00000,3.639716e-09,0.91137
534.44598,108.28000,     -0.85054,     -5.93791,50.00000,52.00000,3.639716e-09,0.91137
534.52002,108.29333,     -0.85184,     -5.93791,50.00000,52.00000,3.639716e-09,0.91137
534.58801,108.30667,     -0.85405,     -5.93791,50.00000,52.00000,3.639716e-09,0.91137
534.65503,108.32000,     -0.85442,     -5.93791,50.00000,52.00000,3.639716e-09,0.91137
534.71802,108.33333,     -0.85510,     -5.93791,50.00000,52.00000,3.639716e-09,0.91137
534.78198,108.34667,     -0.85517,     -5.93791,50.00000,52.00000,3.639716e-09,0.91137
534.84900,108.36000,     -0.85585,     -5.93791,50.00000,52.00000,3.639716e-09,0.91137
534.91602,108.37333,     -0.85806,     -5.93791,50.00000,52.00000,3.639716e-09,0.91137
534.98199,108.38667,     -0.85874,     -5.93000,50.00000,52.00000,3.638943e-09,0.91134
535.04700,108.40000,     -0.85942,     -5.93000,50.00000,52.00000,3.638943e-09,0.91134
535.11298,108.41333,     -0.86193,     -5.93000,50.00000,52.00000,3.638943e-09,0.91134
535.19000,108.42667,     -0.86416,     -5.93000,50.00000,52.00000,3.638943e-09,0.91134
535.24799,108.44000,     -0.86483,     -5.93000,50.00000,52.00000,3.638943e-09,0.91134
535.31598,108.45333,     -0.86643,     -5.93000,50.00000,52.00000,3.638943e-09,0.91134
535.37500,108.46667,     -0.86772,     -5.93000,50.00000,52.00000,3.638943e-09,0.91134
535.45001,108.48000,     -0.86841,     -5.93000,50.00000,52.00000,3.638943e-09,0.91134
535.51898,108.49333,     -0.86940,     -5.93000,50.00000,52.00000,3.638943e-09,0.91134
535.58600,108.50667,     -0.87039,     -5.93000,50.00000,52.00000,3.638943e-09,0.91134
535.65002,108.52000,     -0.87015,     -5.93000,50.00000,52.00000,3.638943e-09,0.91134
535.71399,108.53333,     -0.87022,     -5.93000,50.00000,52.00000,3.638943e-09,0.91134
535.78101,108.54667,     -0.87213,     -5.93000,50.00000,52.00000,3.637726e-09,0.91131
535.86102,108.56000,     -0.87221,     -5.93000,50.00000,52.00000,3.637726e-09,0.91131
535.92200,108.57333,     -0.87381,     -5.93000,50.00000,52.00000,3.637726e-09,0.91131
535.97400,108.58667,     -0.87631,     -5.93000,50.00000,52.00000,3.637726e-09,0.91131
536.04498,108.60000,     -0.87731,     -5.93000,50.00000,52.00000,3.637726e-09,0.91131
536.12000,108.61333,     -0.87769,     -5.93000,50.00000,52.00000,3.637726e-09,0.91131
536.19000,108.62667,     -0.88114,     -5.93000,50.00000,52.00000,3.637726e-09,0.91131
536.25403,108.64000,     -0.88090,     -5.93000,50.00000,52.00000,3.637726e-09,0.91131
536.31299,108.65333,     -0.88219,     -5.93000,50.00000,52.00000,3.637726e-09,0.91131
536.38599,108.66667,     -0.88319,     -5.93000,50.00000,52.00000,3.637726e-09,0.91131
536.45599,108.68000,     -0.88295,     -5.93000,50.00000,52.00000,3.637726e-09,0.91131
536.51202,108.69333,     -0.88424,     -5.93000,50.00000,52.00000,3.637726e-09,0.91131
536.57599,108.70667,     -0.88553,     -5.93000,50.00000,52.00000,3.640079e-09,0.91128
536.65601,108.72000,     -0.88715,     -5.93000,50.00000,52.00000,3.640079e-09,0.91128
536.71600,108.73333,     -0.88814,     -5.93000,50.00000,52.00000,3.640079e-09,0.91128
536.78101,108.74667,     -0.88943,     -5.93000,50.00000,52.00000,3.640079e-09,0.91128
536.84698,108.76000,     -0.88981,     -5.93000,50.00000,52.00000,3.640079e-09,0.91128
536.91699,108.77333,     -0.89111,     -5.93000,50.00000,52.00000,3.640079e-09,0.91128
536.97900,108.78667,     -0.89271,     -5.93000,50.00000,52.00000,3.640079e-09,0.91128
537.04303,108.80000,     -0.89462,     -5.93000,50.00000,52.00000,3.640079e-09,0.91128
537.12299,108.81333,     -0.89563,     -5.93000,50.00000,52.00000,3.640079e-09,0.91128
537.17200,108.82667,     -0.89691,     -5.93000,50.00000,52.00000,3.640079e-09,0.91128
537.24597,108.84000,     -0.89699,     -5.93000,50.00000,52.00000,3.640079e-09,0.91128
537.31500,108.85333,     -0.89829,     -5.93000,50.00000,52.00000,3.640079e-09,0.91128
537.38000,108.86667,     -0.90020,     -5.93000,50.00000,52.00000,3.638995e-09,0.91126
537.45398,108.88000,     -0.90243,     -5.93000,50.00000,52.00000,3.638995e-09,0.91126
537.51898,108.89333,     -0.90250,     -5.93000,50.00000,52.00000,3.638995e-09,0.91126
537.58197,108.90667,     -0.90411,     -5.93000,50.00000,52.00000,3.638995e-09,0.91126
537.65698,108.92000,     -0.90511,     -5.93000,50.00000,52.00000,3.638995e-09,0.91126
537.71399,108.93333,     -0.90579,     -5.93000,50.00000,52.00000,3.638995e-09,0.91126
537.78198,108.94667,     -0.90617,     -5.93000,50.00000,52.00000,3.638995e-09,0.91126
537.85101,108.96000,     -0.90808,     -5.93000,50.00000,52.00000,3.638995e-09,0.91126
537.92499,108.97333,     -0.91031,     -5.93000,50.00000,52.00000,3.638995e-09,0.91126
537.98401,108.98667,     -0.91069,     -5.93000,50.00000,52.00000,3.638995e-09,0.91126
538.05701,109.00000,     -0.91169,     -5.93000,50.00000,52.00000,3.638995e-09,0.91126
538.11298,109.01333,     -0.91329,     -5.93000,50.00000,52.00000,3.638995e-09,0.91126
538.18103,109.02667,     -0.91520,     -5.93000,50.00000,52.00000,3.638995e-09,0.91126
538.23999,109.04000,     -0.91772,     -5.93000,50.00000,52.00000,3.630813e-09,0.91123
538.31299,109.05333,     -0.91811,     -5.93000,50.00000,52.00000,3.630813e-09,0.91123
538.37799,109.06667,     -0.91849,     -5.93000,50.00000,52.00000,3.630813e-09,0.91123
538.45697,109.08000,     -0.91919,     -5.93000,50.00000,52.00000,3.630813e-09,0.91123
538.51703,109.09333,     -0.91834,     -5.93000,50.00000,52.00000,3.630813e-09,0.91123
538.57202,109.10667,     -0.92178,     -5.93000,50.00000,52.00000,3.630813e-09,0.91123
538.65002,109.12000,     -0.92310,     -5.93000,50.00000,52.00000,3.630813e-09,0.91123
538.71301,109.13333,     -0.92409,     -5.94581,50.00000,52.00000,3.630813e-09,0.91123
538.77899,109.14667,     -0.92662,     -5.95372,50.00000,52.00000,3.630813e-09,0.91123
538.85303,109.16000,     -0.92885,     -5.96163,50.00000,52.00000,3.630813e-09,0.91123
538.91998,109.17333,     -0.92893,     -5.96163,50.00000,52.00000,3.630813e-09,0.91123
538.98798,109.18667,     -0.93024,     -5.96163,50.00000,52.00000,3.630813e-09,0.91123
539.04901,109.20000,     -0.93184,     -5.94581,50.00000,52.00000,3.641170e-09,0.91120
539.11401,109.21333,     -0.93345,     -5.92488,50.00000,52.00000,3.641170e-09,0.91120
539.18103,109.22667,     -0.93506,     -5.92488,50.00000,52.00000,3.641170e-09,0.91120
539.24799,109.24000,     -0.93698,     -5.90907,50.00000,52.00000,3.641170e-09,0.91120
539.32001,109.25333,     -0.93830,     -5.89326,50.00000,52.00000,3.641170e-09,0.91120
539.37799,109.26667,     -0.93928,     -5.89326,50.00000,52.00000,3.641170e-09,0.91120
